transaction_id,customer_id,date,type,category,amount,merchant,location,payment_method
PS017-202607-017,PS017,2026-07-30,debit,Shopping,872.86,Amazon / local retail,Ahmedabad,UPI
PS017-202607-018,PS017,2026-07-03,debit,Transport,409.24,Metro / fuel,Ahmedabad,UPI
PS017-202607-019,PS017,2026-07-06,debit,Transport,307.83,Metro / fuel,Ahmedabad,UPI
PS017-202607-020,PS017,2026-07-11,debit,Transport,404.29,Metro / fuel,Ahmedabad,UPI
PS017-202607-021,PS017,2026-07-14,debit,Transport,272.85,Metro / fuel,Ahmedabad,UPI
PS017-202607-022,PS017,2026-07-18,debit,Transport,453.38,Metro / fuel,Ahmedabad,UPI
PS017-202607-023,PS017,2026-07-23,debit,Transport,326.25,Metro / fuel,Ahmedabad,UPI
PS017-202607-024,PS017,2026-07-26,debit,Transport,481.31,Metro / fuel,Ahmedabad,UPI
PS017-202607-025,PS017,2026-07-31,debit,Transport,390.85,Metro / fuel,Ahmedabad,UPI
PS017-202607-026,PS017,2026-07-03,debit,Bills,1636.1,Electricity / mobile,Ahmedabad,UPI
PS017-202607-027,PS017,2026-07-16,debit,Bills,953.26,Electricity / mobile,Ahmedabad,UPI
PS017-202607-028,PS017,2026-07-31,debit,Bills,1218.64,Electricity / mobile,Ahmedabad,UPI
PS017-202607-029,PS017,2026-07-02,debit,Rent,11805,Monthly rent,Ahmedabad,NEFT
PS017-202607-030,PS017,2026-07-02,debit,Education,952,Learning centre,Ahmedabad,UPI
PS017-202607-031,PS017,2026-07-02,debit,Healthcare,952,Pharmacy,Ahmedabad,UPI
PS017-202607-032,PS017,2026-07-02,debit,Entertainment,555.23,Cinema / streaming,Ahmedabad,UPI
PS017-202607-033,PS017,2026-07-17,debit,Entertainment,599.5,Cinema / streaming,Ahmedabad,UPI
PS017-202607-034,PS017,2026-07-30,debit,Entertainment,559.27,Cinema / streaming,Ahmedabad,UPI
PS017-202607-035,PS017,2026-07-02,debit,Investment,2285,Recurring investment,Ahmedabad,UPI
PS017-202607-036,PS017,2026-07-02,debit,UPI Transfer,766.82,Household transfer,Ahmedabad,UPI
PS017-202607-037,PS017,2026-07-30,debit,UPI Transfer,947.18,Household transfer,Ahmedabad,UPI
PS017-202607-038,PS017,2026-07-02,debit,Other,334.81,Everyday purchase,Ahmedabad,UPI
PS017-202607-039,PS017,2026-07-30,debit,Other,427.19,Everyday purchase,Ahmedabad,UPI
PS017-202607-040,PS017,2026-07-05,debit,EMI,10500,Scheduled loan EMI,Ahmedabad,Auto debit
PS017-202608-001,PS017,2026-08-01,credit,Salary,68000,Monthly salary,Ahmedabad,NEFT
PS017-202608-002,PS017,2026-08-02,debit,Food,431.51,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-003,PS017,2026-08-04,debit,Food,461.48,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-004,PS017,2026-08-07,debit,Food,499.15,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-005,PS017,2026-08-09,debit,Food,520.56,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-006,PS017,2026-08-13,debit,Food,660.08,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-007,PS017,2026-08-14,debit,Food,653.18,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-008,PS017,2026-08-18,debit,Food,460.96,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-009,PS017,2026-08-19,debit,Food,492.94,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-010,PS017,2026-08-23,debit,Food,602.81,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-011,PS017,2026-08-25,debit,Food,619.32,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-012,PS017,2026-08-28,debit,Food,455.14,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-013,PS017,2026-08-30,debit,Food,616.87,Swiggy / local groceries,Ahmedabad,UPI
PS017-202608-014,PS017,2026-08-02,debit,Shopping,1484.75,Amazon / local retail,Ahmedabad,UPI
PS017-202608-015,PS017,2026-08-12,debit,Shopping,1015.84,Amazon / local retail,Ahmedabad,UPI
PS017-202608-016,PS017,2026-08-21,debit,Shopping,1142.2,Amazon / local retail,Ahmedabad,UPI
PS017-202608-017,PS017,2026-08-30,debit,Shopping,927.21,Amazon / local retail,Ahmedabad,UPI
PS017-202608-018,PS017,2026-08-03,debit,Transport,429.97,Metro / fuel,Ahmedabad,UPI
PS017-202608-019,PS017,2026-08-07,debit,Transport,425.77,Metro / fuel,Ahmedabad,UPI
PS017-202608-020,PS017,2026-08-11,debit,Transport,352.87,Metro / fuel,Ahmedabad,UPI
PS017-202608-021,PS017,2026-08-15,debit,Transport,437.24,Metro / fuel,Ahmedabad,UPI
PS017-202608-022,PS017,2026-08-19,debit,Transport,249.33,Metro / fuel,Ahmedabad,UPI
PS017-202608-023,PS017,2026-08-22,debit,Transport,427.14,Metro / fuel,Ahmedabad,UPI
PS017-202608-024,PS017,2026-08-27,debit,Transport,316.68,Metro / fuel,Ahmedabad,UPI
PS017-202608-025,PS017,2026-08-30,debit,Transport,407.0,Metro / fuel,Ahmedabad,UPI
PS017-202608-026,PS017,2026-08-02,debit,Bills,1597.45,Electricity / mobile,Ahmedabad,UPI
PS017-202608-027,PS017,2026-08-17,debit,Bills,1191.15,Electricity / mobile,Ahmedabad,UPI
PS017-202608-028,PS017,2026-08-31,debit,Bills,1019.4,Electricity / mobile,Ahmedabad,UPI
PS017-202608-029,PS017,2026-08-02,debit,Rent,11805,Monthly rent,Ahmedabad,NEFT
PS017-202608-030,PS017,2026-08-02,debit,Education,952,Learning centre,Ahmedabad,UPI
PS017-202608-031,PS017,2026-08-02,debit,Healthcare,952,Pharmacy,Ahmedabad,UPI
PS017-202608-032,PS017,2026-08-02,debit,Entertainment,622.5,Cinema / streaming,Ahmedabad,UPI
PS017-202608-033,PS017,2026-08-16,debit,Entertainment,565.67,Cinema / streaming,Ahmedabad,UPI
PS017-202608-034,PS017,2026-08-31,debit,Entertainment,525.83,Cinema / streaming,Ahmedabad,UPI
PS017-202608-035,PS017,2026-08-03,debit,Investment,2285,Recurring investment,Ahmedabad,UPI
PS017-202608-036,PS017,2026-08-03,debit,UPI Transfer,873.67,Household transfer,Ahmedabad,UPI
PS017-202608-037,PS017,2026-08-30,debit,UPI Transfer,840.33,Household transfer,Ahmedabad,UPI
PS017-202608-038,PS017,2026-08-03,debit,Other,409.66,Everyday purchase,Ahmedabad,UPI
PS017-202608-039,PS017,2026-08-31,debit,Other,352.34,Everyday purchase,Ahmedabad,UPI
PS017-202608-040,PS017,2026-08-05,debit,EMI,10500,Scheduled loan EMI,Ahmedabad,Auto debit
PS018-202512-001,PS018,2025-12-01,credit,Salary,57000,Monthly salary,Rajkot,NEFT
PS018-202512-002,PS018,2025-12-02,debit,Food,447.37,Swiggy / local groceries,Rajkot,UPI
PS018-202512-003,PS018,2025-12-05,debit,Food,406.74,Swiggy / local groceries,Rajkot,UPI
PS018-202512-004,PS018,2025-12-08,debit,Food,272.58,Swiggy / local groceries,Rajkot,UPI
PS018-202512-005,PS018,2025-12-10,debit,Food,405.82,Swiggy / local groceries,Rajkot,UPI
PS018-202512-006,PS018,2025-12-13,debit,Food,305.17,Swiggy / local groceries,Rajkot,UPI
PS018-202512-007,PS018,2025-12-15,debit,Food,361.86,Swiggy / local groceries,Rajkot,UPI
PS018-202512-008,PS018,2025-12-17,debit,Food,274.98,Swiggy / local groceries,Rajkot,UPI
PS018-202512-009,PS018,2025-12-20,debit,Food,454.33,Swiggy / local groceries,Rajkot,UPI
PS018-202512-010,PS018,2025-12-22,debit,Food,263.1,Swiggy / local groceries,Rajkot,UPI
PS018-202512-011,PS018,2025-12-25,debit,Food,445.88,Swiggy / local groceries,Rajkot,UPI
PS018-202512-012,PS018,2025-12-28,debit,Food,336.2,Swiggy / local groceries,Rajkot,UPI
PS018-202512-013,PS018,2025-12-30,debit,Food,289.97,Swiggy / local groceries,Rajkot,UPI
PS018-202512-014,PS018,2025-12-03,debit,Shopping,760.09,Amazon / local retail,Rajkot,UPI
PS018-202512-015,PS018,2025-12-12,debit,Shopping,753.41,Amazon / local retail,Rajkot,UPI
PS018-202512-016,PS018,2025-12-21,debit,Shopping,675.36,Amazon / local retail,Rajkot,UPI
PS018-202512-017,PS018,2025-12-31,debit,Shopping,821.14,Amazon / local retail,Rajkot,UPI
PS018-202512-018,PS018,2025-12-03,debit,Transport,188.57,Metro / fuel,Rajkot,UPI
PS018-202512-019,PS018,2025-12-07,debit,Transport,339.95,Metro / fuel,Rajkot,UPI
PS018-202512-020,PS018,2025-12-10,debit,Transport,338.35,Metro / fuel,Rajkot,UPI
PS018-202512-021,PS018,2025-12-14,debit,Transport,201.1,Metro / fuel,Rajkot,UPI
PS018-202512-022,PS018,2025-12-18,debit,Transport,206.15,Metro / fuel,Rajkot,UPI
PS018-202512-023,PS018,2025-12-22,debit,Transport,204.23,Metro / fuel,Rajkot,UPI
PS018-202512-024,PS018,2025-12-26,debit,Transport,327.8,Metro / fuel,Rajkot,UPI
PS018-202512-025,PS018,2025-12-30,debit,Transport,199.85,Metro / fuel,Rajkot,UPI
PS018-202512-026,PS018,2025-12-03,debit,Bills,1029.11,Electricity / mobile,Rajkot,UPI
PS018-202512-027,PS018,2025-12-16,debit,Bills,717.82,Electricity / mobile,Rajkot,UPI
PS018-202512-028,PS018,2025-12-31,debit,Bills,761.07,Electricity / mobile,Rajkot,UPI
PS018-202512-029,PS018,2025-12-02,debit,Rent,7775,Monthly rent,Rajkot,NEFT
PS018-202512-030,PS018,2025-12-03,debit,Education,627,Learning centre,Rajkot,UPI
PS018-202512-031,PS018,2025-12-02,debit,Healthcare,627,Pharmacy,Rajkot,UPI
PS018-202512-032,PS018,2025-12-02,debit,Entertainment,387.03,Cinema / streaming,Rajkot,UPI
PS018-202512-033,PS018,2025-12-16,debit,Entertainment,407.95,Cinema / streaming,Rajkot,UPI
PS018-202512-034,PS018,2025-12-31,debit,Entertainment,334.02,Cinema / streaming,Rajkot,UPI
PS018-202512-035,PS018,2025-12-03,debit,Investment,1505,Recurring investment,Rajkot,UPI
PS018-202512-036,PS018,2025-12-03,debit,UPI Transfer,470.86,Household transfer,Rajkot,UPI
PS018-202512-037,PS018,2025-12-31,debit,UPI Transfer,658.14,Household transfer,Rajkot,UPI
PS018-202512-038,PS018,2025-12-02,debit,Other,248.15,Everyday purchase,Rajkot,UPI
PS018-202512-039,PS018,2025-12-31,debit,Other,253.85,Everyday purchase,Rajkot,UPI
PS018-202512-040,PS018,2025-12-05,debit,EMI,18500,Scheduled loan EMI,Rajkot,Auto debit
PS018-202601-001,PS018,2026-01-01,credit,Salary,57000,Monthly salary,Rajkot,NEFT
PS018-202601-002,PS018,2026-01-03,debit,Food,299.0,Swiggy / local groceries,Rajkot,UPI
PS018-202601-003,PS018,2026-01-04,debit,Food,331.76,Swiggy / local groceries,Rajkot,UPI
PS018-202601-004,PS018,2026-01-08,debit,Food,296.0,Swiggy / local groceries,Rajkot,UPI
PS018-202601-005,PS018,2026-01-10,debit,Food,445.12,Swiggy / local groceries,Rajkot,UPI
PS018-202601-006,PS018,2026-01-13,debit,Food,343.98,Swiggy / local groceries,Rajkot,UPI
PS018-202601-007,PS018,2026-01-15,debit,Food,500.18,Swiggy / local groceries,Rajkot,UPI
PS018-202601-008,PS018,2026-01-18,debit,Food,387.58,Swiggy / local groceries,Rajkot,UPI
PS018-202601-009,PS018,2026-01-20,debit,Food,351.17,Swiggy / local groceries,Rajkot,UPI
PS018-202601-010,PS018,2026-01-23,debit,Food,349.0,Swiggy / local groceries,Rajkot,UPI
PS018-202601-011,PS018,2026-01-25,debit,Food,344.04,Swiggy / local groceries,Rajkot,UPI
PS018-202601-012,PS018,2026-01-28,debit,Food,374.17,Swiggy / local groceries,Rajkot,UPI
PS018-202601-013,PS018,2026-01-30,debit,Food,416.0,Swiggy / local groceries,Rajkot,UPI
PS018-202601-014,PS018,2026-01-02,debit,Shopping,781.93,Amazon / local retail,Rajkot,UPI
PS018-202601-015,PS018,2026-01-11,debit,Shopping,652.46,Amazon / local retail,Rajkot,UPI
PS018-202601-016,PS018,2026-01-21,debit,Shopping,859.48,Amazon / local retail,Rajkot,UPI
PS018-202601-017,PS018,2026-01-30,debit,Shopping,839.13,Amazon / local retail,Rajkot,UPI
PS018-202601-018,PS018,2026-01-02,debit,Transport,312.86,Metro / fuel,Rajkot,UPI
PS018-202601-019,PS018,2026-01-06,debit,Transport,285.41,Metro / fuel,Rajkot,UPI
PS018-202601-020,PS018,2026-01-10,debit,Transport,232.63,Metro / fuel,Rajkot,UPI
PS018-202601-021,PS018,2026-01-14,debit,Transport,330.67,Metro / fuel,Rajkot,UPI
PS018-202601-022,PS018,2026-01-19,debit,Transport,325.31,Metro / fuel,Rajkot,UPI
PS018-202601-023,PS018,2026-01-22,debit,Transport,212.35,Metro / fuel,Rajkot,UPI
PS018-202601-024,PS018,2026-01-26,debit,Transport,191.98,Metro / fuel,Rajkot,UPI
PS018-202601-025,PS018,2026-01-31,debit,Transport,196.79,Metro / fuel,Rajkot,UPI
PS018-202601-026,PS018,2026-01-02,debit,Bills,768.57,Electricity / mobile,Rajkot,UPI
PS018-202601-027,PS018,2026-01-16,debit,Bills,952.92,Electricity / mobile,Rajkot,UPI
PS018-202601-028,PS018,2026-01-30,debit,Bills,889.51,Electricity / mobile,Rajkot,UPI
PS018-202601-029,PS018,2026-01-02,debit,Rent,8093,Monthly rent,Rajkot,NEFT
PS018-202601-030,PS018,2026-01-03,debit,Education,653,Learning centre,Rajkot,UPI
PS018-202601-031,PS018,2026-01-02,debit,Healthcare,653,Pharmacy,Rajkot,UPI
PS018-202601-032,PS018,2026-01-02,debit,Entertainment,413.37,Cinema / streaming,Rajkot,UPI
PS018-202601-033,PS018,2026-01-16,debit,Entertainment,358.81,Cinema / streaming,Rajkot,UPI
PS018-202601-034,PS018,2026-01-31,debit,Entertainment,402.82,Cinema / streaming,Rajkot,UPI
PS018-202601-035,PS018,2026-01-02,debit,Investment,1566,Recurring investment,Rajkot,UPI
PS018-202601-036,PS018,2026-01-03,debit,UPI Transfer,591.88,Household transfer,Rajkot,UPI
PS018-202601-037,PS018,2026-01-31,debit,UPI Transfer,583.12,Household transfer,Rajkot,UPI
PS018-202601-038,PS018,2026-01-03,debit,Other,270.24,Everyday purchase,Rajkot,UPI
PS018-202601-039,PS018,2026-01-30,debit,Other,251.76,Everyday purchase,Rajkot,UPI
PS018-202601-040,PS018,2026-01-05,debit,EMI,18500,Scheduled loan EMI,Rajkot,Auto debit
PS018-202602-001,PS018,2026-02-01,credit,Salary,57000,Monthly salary,Rajkot,NEFT
PS018-202602-002,PS018,2026-02-03,debit,Food,413.74,Swiggy / local groceries,Rajkot,UPI
PS018-202602-003,PS018,2026-02-04,debit,Food,333.27,Swiggy / local groceries,Rajkot,UPI
PS018-202602-004,PS018,2026-02-07,debit,Food,448.05,Swiggy / local groceries,Rajkot,UPI
PS018-202602-005,PS018,2026-02-09,debit,Food,441.32,Swiggy / local groceries,Rajkot,UPI
PS018-202602-006,PS018,2026-02-11,debit,Food,382.93,Swiggy / local groceries,Rajkot,UPI
PS018-202602-007,PS018,2026-02-14,debit,Food,372.32,Swiggy / local groceries,Rajkot,UPI
PS018-202602-008,PS018,2026-02-16,debit,Food,444.76,Swiggy / local groceries,Rajkot,UPI
PS018-202602-009,PS018,2026-02-18,debit,Food,400.35,Swiggy / local groceries,Rajkot,UPI
PS018-202602-010,PS018,2026-02-20,debit,Food,306.51,Swiggy / local groceries,Rajkot,UPI
PS018-202602-011,PS018,2026-02-22,debit,Food,419.88,Swiggy / local groceries,Rajkot,UPI
PS018-202602-012,PS018,2026-02-24,debit,Food,304.67,Swiggy / local groceries,Rajkot,UPI
PS018-202602-013,PS018,2026-02-28,debit,Food,344.2,Swiggy / local groceries,Rajkot,UPI
PS018-202602-014,PS018,2026-02-02,debit,Shopping,675.75,Amazon / local retail,Rajkot,UPI
PS018-202602-015,PS018,2026-02-10,debit,Shopping,949.09,Amazon / local retail,Rajkot,UPI
PS018-202602-016,PS018,2026-02-18,debit,Shopping,655.26,Amazon / local retail,Rajkot,UPI
PS018-202602-017,PS018,2026-02-27,debit,Shopping,975.9,Amazon / local retail,Rajkot,UPI
PS018-202602-018,PS018,2026-02-03,debit,Transport,248.48,Metro / fuel,Rajkot,UPI
PS018-202602-019,PS018,2026-02-06,debit,Transport,269.2,Metro / fuel,Rajkot,UPI
PS018-202602-020,PS018,2026-02-10,debit,Transport,297.1,Metro / fuel,Rajkot,UPI
PS018-202602-021,PS018,2026-02-12,debit,Transport,228.28,Metro / fuel,Rajkot,UPI
PS018-202602-022,PS018,2026-02-17,debit,Transport,366.66,Metro / fuel,Rajkot,UPI
PS018-202602-023,PS018,2026-02-19,debit,Transport,220.72,Metro / fuel,Rajkot,UPI
PS018-202602-024,PS018,2026-02-24,debit,Transport,251.08,Metro / fuel,Rajkot,UPI
PS018-202602-025,PS018,2026-02-28,debit,Transport,289.48,Metro / fuel,Rajkot,UPI
PS018-202602-026,PS018,2026-02-03,debit,Bills,942.0,Electricity / mobile,Rajkot,UPI
PS018-202602-027,PS018,2026-02-15,debit,Bills,899.68,Electricity / mobile,Rajkot,UPI
PS018-202602-028,PS018,2026-02-27,debit,Bills,871.32,Electricity / mobile,Rajkot,UPI
PS018-202602-029,PS018,2026-02-02,debit,Rent,8411,Monthly rent,Rajkot,NEFT
PS018-202602-030,PS018,2026-02-02,debit,Education,678,Learning centre,Rajkot,UPI
PS018-202602-031,PS018,2026-02-02,debit,Healthcare,678,Pharmacy,Rajkot,UPI
PS018-202602-032,PS018,2026-02-02,debit,Entertainment,530.26,Cinema / streaming,Rajkot,UPI
PS018-202602-033,PS018,2026-02-15,debit,Entertainment,385.77,Cinema / streaming,Rajkot,UPI
PS018-202602-034,PS018,2026-02-28,debit,Entertainment,304.97,Cinema / streaming,Rajkot,UPI
PS018-202602-035,PS018,2026-02-03,debit,Investment,1628,Recurring investment,Rajkot,UPI
PS018-202602-036,PS018,2026-02-02,debit,UPI Transfer,488.25,Household transfer,Rajkot,UPI
PS018-202602-037,PS018,2026-02-28,debit,UPI Transfer,732.75,Household transfer,Rajkot,UPI
PS018-202602-038,PS018,2026-02-02,debit,Other,287.89,Everyday purchase,Rajkot,UPI
PS018-202602-039,PS018,2026-02-27,debit,Other,255.11,Everyday purchase,Rajkot,UPI
PS018-202602-040,PS018,2026-02-05,debit,EMI,18500,Scheduled loan EMI,Rajkot,Auto debit
PS018-202603-001,PS018,2026-03-01,credit,Salary,57000,Monthly salary,Rajkot,NEFT
PS018-202603-002,PS018,2026-03-03,debit,Food,325.34,Swiggy / local groceries,Rajkot,UPI
PS018-202603-003,PS018,2026-03-04,debit,Food,499.34,Swiggy / local groceries,Rajkot,UPI
PS018-202603-004,PS018,2026-03-08,debit,Food,342.03,Swiggy / local groceries,Rajkot,UPI
PS018-202603-005,PS018,2026-03-09,debit,Food,406.39,Swiggy / local groceries,Rajkot,UPI
PS018-202603-006,PS018,2026-03-13,debit,Food,332.88,Swiggy / local groceries,Rajkot,UPI
PS018-202603-007,PS018,2026-03-14,debit,Food,378.03,Swiggy / local groceries,Rajkot,UPI
PS018-202603-008,PS018,2026-03-18,debit,Food,444.42,Swiggy / local groceries,Rajkot,UPI
PS018-202603-009,PS018,2026-03-19,debit,Food,419.16,Swiggy / local groceries,Rajkot,UPI
PS018-202603-010,PS018,2026-03-22,debit,Food,351.79,Swiggy / local groceries,Rajkot,UPI
PS018-202603-011,PS018,2026-03-25,debit,Food,449.99,Swiggy / local groceries,Rajkot,UPI
PS018-202603-012,PS018,2026-03-28,debit,Food,304.3,Swiggy / local groceries,Rajkot,UPI
PS018-202603-013,PS018,2026-03-30,debit,Food,533.33,Swiggy / local groceries,Rajkot,UPI
PS018-202603-014,PS018,2026-03-03,debit,Shopping,718.88,Amazon / local retail,Rajkot,UPI
PS018-202603-015,PS018,2026-03-12,debit,Shopping,1046.09,Amazon / local retail,Rajkot,UPI
PS018-202603-016,PS018,2026-03-20,debit,Shopping,724.76,Amazon / local retail,Rajkot,UPI
PS018-202603-017,PS018,2026-03-30,debit,Shopping,889.27,Amazon / local retail,Rajkot,UPI
PS018-202603-018,PS018,2026-03-02,debit,Transport,383.49,Metro / fuel,Rajkot,UPI
PS018-202603-019,PS018,2026-03-06,debit,Transport,292.7,Metro / fuel,Rajkot,UPI
PS018-202603-020,PS018,2026-03-11,debit,Transport,257.62,Metro / fuel,Rajkot,UPI
PS018-202603-021,PS018,2026-03-14,debit,Transport,361.79,Metro / fuel,Rajkot,UPI
PS018-202603-022,PS018,2026-03-18,debit,Transport,235.36,Metro / fuel,Rajkot,UPI
PS018-202603-023,PS018,2026-03-23,debit,Transport,255.36,Metro / fuel,Rajkot,UPI
PS018-202603-024,PS018,2026-03-26,debit,Transport,244.92,Metro / fuel,Rajkot,UPI
PS018-202603-025,PS018,2026-03-31,debit,Transport,221.76,Metro / fuel,Rajkot,UPI
PS018-202603-026,PS018,2026-03-02,debit,Bills,1038.52,Electricity / mobile,Rajkot,UPI
PS018-202603-027,PS018,2026-03-16,debit,Bills,1057.54,Electricity / mobile,Rajkot,UPI
PS018-202603-028,PS018,2026-03-31,debit,Bills,719.94,Electricity / mobile,Rajkot,UPI
PS018-202603-029,PS018,2026-03-02,debit,Rent,8729,Monthly rent,Rajkot,NEFT
PS018-202603-030,PS018,2026-03-02,debit,Education,704,Learning centre,Rajkot,UPI
PS018-202603-031,PS018,2026-03-03,debit,Healthcare,704,Pharmacy,Rajkot,UPI
PS018-202603-032,PS018,2026-03-03,debit,Entertainment,346.93,Cinema / streaming,Rajkot,UPI
PS018-202603-033,PS018,2026-03-17,debit,Entertainment,495.78,Cinema / streaming,Rajkot,UPI
PS018-202603-034,PS018,2026-03-31,debit,Entertainment,424.29,Cinema / streaming,Rajkot,UPI
PS018-202603-035,PS018,2026-03-03,debit,Investment,1689,Recurring investment,Rajkot,UPI
PS018-202603-036,PS018,2026-03-02,debit,UPI Transfer,707.07,Household transfer,Rajkot,UPI
PS018-202603-037,PS018,2026-03-31,debit,UPI Transfer,559.93,Household transfer,Rajkot,UPI
PS018-202603-038,PS018,2026-03-03,debit,Other,284.01,Everyday purchase,Rajkot,UPI
PS018-202603-039,PS018,2026-03-30,debit,Other,278.99,Everyday purchase,Rajkot,UPI
PS018-202603-040,PS018,2026-03-05,debit,EMI,18500,Scheduled loan EMI,Rajkot,Auto debit
PS018-202604-001,PS018,2026-04-01,credit,Salary,57000,Monthly salary,Rajkot,NEFT
PS018-202604-002,PS018,2026-04-03,debit,Food,523.77,Swiggy / local groceries,Rajkot,UPI
PS018-202604-003,PS018,2026-04-04,debit,Food,373.44,Swiggy / local groceries,Rajkot,UPI
PS018-202604-004,PS018,2026-04-07,debit,Food,435.2,Swiggy / local groceries,Rajkot,UPI
PS018-202604-005,PS018,2026-04-10,debit,Food,474.22,Swiggy / local groceries,Rajkot,UPI
PS018-202604-006,PS018,2026-04-12,debit,Food,479.91,Swiggy / local groceries,Rajkot,UPI
PS018-202604-007,PS018,2026-04-15,debit,Food,356.94,Swiggy / local groceries,Rajkot,UPI
PS018-202604-008,PS018,2026-04-16,debit,Food,506.52,Swiggy / local groceries,Rajkot,UPI
PS018-202604-009,PS018,2026-04-19,debit,Food,301.64,Swiggy / local groceries,Rajkot,UPI
PS018-202604-010,PS018,2026-04-21,debit,Food,400.98,Swiggy / local groceries,Rajkot,UPI
PS018-202604-011,PS018,2026-04-25,debit,Food,344.74,Swiggy / local groceries,Rajkot,UPI
PS018-202604-012,PS018,2026-04-27,debit,Food,461.73,Swiggy / local groceries,Rajkot,UPI
PS018-202604-013,PS018,2026-04-29,debit,Food,301.91,Swiggy / local groceries,Rajkot,UPI
PS018-202604-014,PS018,2026-04-02,debit,Shopping,879.13,Amazon / local retail,Rajkot,UPI
PS018-202604-015,PS018,2026-04-12,debit,Shopping,797.85,Amazon / local retail,Rajkot,UPI
PS018-202604-016,PS018,2026-04-21,debit,Shopping,832.13,Amazon / local retail,Rajkot,UPI
PS018-202604-017,PS018,2026-04-29,debit,Shopping,992.89,Amazon / local retail,Rajkot,UPI
PS018-202604-018,PS018,2026-04-03,debit,Transport,319.42,Metro / fuel,Rajkot,UPI
PS018-202604-019,PS018,2026-04-06,debit,Transport,323.42,Metro / fuel,Rajkot,UPI
PS018-202604-020,PS018,2026-04-10,debit,Transport,238.91,Metro / fuel,Rajkot,UPI
PS018-202604-021,PS018,2026-04-14,debit,Transport,282.63,Metro / fuel,Rajkot,UPI
PS018-202604-022,PS018,2026-04-17,debit,Transport,235.32,Metro / fuel,Rajkot,UPI
PS018-202604-023,PS018,2026-04-22,debit,Transport,328.78,Metro / fuel,Rajkot,UPI
PS018-202604-024,PS018,2026-04-25,debit,Transport,335.09,Metro / fuel,Rajkot,UPI
PS018-202604-025,PS018,2026-04-30,debit,Transport,271.43,Metro / fuel,Rajkot,UPI
PS018-202604-026,PS018,2026-04-03,debit,Bills,978.22,Electricity / mobile,Rajkot,UPI
PS018-202604-027,PS018,2026-04-16,debit,Bills,737.44,Electricity / mobile,Rajkot,UPI
PS018-202604-028,PS018,2026-04-29,debit,Bills,1202.34,Electricity / mobile,Rajkot,UPI
PS018-202604-029,PS018,2026-04-02,debit,Rent,9047,Monthly rent,Rajkot,NEFT
PS018-202604-030,PS018,2026-04-02,debit,Education,730,Learning centre,Rajkot,UPI
PS018-202604-031,PS018,2026-04-02,debit,Healthcare,730,Pharmacy,Rajkot,UPI
PS018-202604-032,PS018,2026-04-02,debit,Entertainment,439.11,Cinema / streaming,Rajkot,UPI
PS018-202604-033,PS018,2026-04-16,debit,Entertainment,376.93,Cinema / streaming,Rajkot,UPI
PS018-202604-034,PS018,2026-04-29,debit,Entertainment,496.96,Cinema / streaming,Rajkot,UPI
PS018-202604-035,PS018,2026-04-03,debit,Investment,1751,Recurring investment,Rajkot,UPI
PS018-202604-036,PS018,2026-04-03,debit,UPI Transfer,786.88,Household transfer,Rajkot,UPI
PS018-202604-037,PS018,2026-04-29,debit,UPI Transfer,526.12,Household transfer,Rajkot,UPI
PS018-202604-038,PS018,2026-04-03,debit,Other,370.71,Everyday purchase,Rajkot,UPI
PS018-202604-039,PS018,2026-04-29,debit,Other,213.29,Everyday purchase,Rajkot,UPI
PS018-202604-040,PS018,2026-04-05,debit,EMI,18500,Scheduled loan EMI,Rajkot,Auto debit
PS018-202605-001,PS018,2026-05-01,credit,Salary,57000,Monthly salary,Rajkot,NEFT
PS018-202605-002,PS018,2026-05-03,debit,Food,520.18,Swiggy / local groceries,Rajkot,UPI
PS018-202605-003,PS018,2026-05-04,debit,Food,346.78,Swiggy / local groceries,Rajkot,UPI
PS018-202605-004,PS018,2026-05-07,debit,Food,552.57,Swiggy / local groceries,Rajkot,UPI
PS018-202605-005,PS018,2026-05-09,debit,Food,397.99,Swiggy / local groceries,Rajkot,UPI
PS018-202605-006,PS018,2026-05-13,debit,Food,323.83,Swiggy / local groceries,Rajkot,UPI
PS018-202605-007,PS018,2026-05-14,debit,Food,467.53,Swiggy / local groceries,Rajkot,UPI
PS018-202605-008,PS018,2026-05-17,debit,Food,376.04,Swiggy / local groceries,Rajkot,UPI
PS018-202605-009,PS018,2026-05-19,debit,Food,304.26,Swiggy / local groceries,Rajkot,UPI
PS018-202605-010,PS018,2026-05-22,debit,Food,451.66,Swiggy / local groceries,Rajkot,UPI
PS018-202605-011,PS018,2026-05-25,debit,Food,462.06,Swiggy / local groceries,Rajkot,UPI
PS018-202605-012,PS018,2026-05-27,debit,Food,534.34,Swiggy / local groceries,Rajkot,UPI
